screen_name,created_at,tweet_id,text,extended_tweet,in_reply_to_screen_name,in_reply_to_status_id,retweet_count,favorite_count,truncated,language
salesforce,1/21/2020 16:47,1.21966E+18,We’re LIVE at #wef20 as @benioff shares the power of youth changemakers to improve the state of the world. 🌎👏 Don't… https://t.co/PwowHavCvA,We’re LIVE at #wef20 as @benioff shares the power of youth changemakers to improve the state of the world. 🌎👏 Don't… https://t.co/PwowHavCvA,,,110,1252,,en
MolsonCoors,1/9/2020 16:30,1.21531E+18,"Did you hear the good news, #Canada? Molson Canadian today extended its longstanding position as an Official Beer o… https://t.co/UFC0s47BBc","Did you hear the good news, #Canada? Molson Canadian today extended its longstanding position as an Official Beer o… https://t.co/UFC0s47BBc",,,5,24,,en
HIIndustries,6/9/2020 20:23,1.27045E+18,"Check out this recent aerial image of Ingalls Shipbuilding in Pascagoula, Mississippi, simultaneously building 4 cl… https://t.co/yPYrOQDaXc","Check out this recent aerial image of Ingalls Shipbuilding in Pascagoula, Mississippi, simultaneously building 4 cl… https://t.co/yPYrOQDaXc",,,7,20,,en
TRowePrice,6/4/2020 23:03,1.26868E+18,We are sad and outraged by continued systemic racism against the Black community in the US. We believe that each of… https://t.co/7V5vuH0RBy,We are sad and outraged by continued systemic racism against the Black community in the US. We believe that each of… https://t.co/7V5vuH0RBy,,,6,18,,en
ROKAutomation,4/13/2020 19:17,1.24978E+18,Facing business challenges you never thought you’d face? We’re #expandinghumanpossibility by offering FREE online s… https://t.co/WIyWxxPhbg,Facing business challenges you never thought you’d face? We’re #expandinghumanpossibility by offering FREE online s… https://t.co/WIyWxxPhbg,,,6,11,,en
SVB_Financial,1/20/2020 0:02,1.21905E+18,"“Oversupply, coupled with eroding consumer demand, can only lead to discounting of finished wine, bulk wine and gra… https://t.co/d4wyvvpr5H","“Oversupply, coupled with eroding consumer demand, can only lead to discounting of finished wine, bulk wine and gra… https://t.co/d4wyvvpr5H",,,5,13,,en
Broadcom,4/8/2020 1:32,1.2477E+18,"In the cloud, on-premises or both, you need to stop inbound and outbound threats targeting your end users, informat… https://t.co/RbZuvuMkxQ","In the cloud, on-premises or both, you need to stop inbound and outbound threats targeting your end users, informat… https://t.co/RbZuvuMkxQ",,,2,6,,en
ATVI_AB,5/16/2020 17:30,1.26171E+18,"It was one for the @CODLeague storybooks. Last weekend’s matchups had plenty of nail biters, including a dynamic co… https://t.co/GVLUCrzSgB","It was one for the @CODLeague storybooks. Last weekend’s matchups had plenty of nail biters, including a dynamic co… https://t.co/GVLUCrzSgB",,,7,10,,en
LiveNation,2/14/2020 19:00,1.22839E+18,#BTSARMY 📢 Which song would you love to hear on the BTS MAP OF THE SOUL TOUR? 💜🎵 Share your choice using… https://t.co/HHbXHNXYBU,#BTSARMY 📢 Which song would you love to hear on the BTS MAP OF THE SOUL TOUR? 💜🎵 Share your choice using… https://t.co/HHbXHNXYBU,,,4311,18179,,en
CDWCorp,4/9/2020 10:00,1.24819E+18,Tech Tips | Now might be a great time to explore launching an #esports team. Everything you need to know about choo… https://t.co/7L0CZBRpY0,Tech Tips | Now might be a great time to explore launching an #esports team. Everything you need to know about choo… https://t.co/7L0CZBRpY0,,,3,1,,en
thermofisher,2/7/2020 18:20,1.22585E+18,Join us to learn how #Procalcitonin can improve disposition of ICU patients at this workshop @SCCM.… https://t.co/v28cQxXiKv,Join us to learn how #Procalcitonin can improve disposition of ICU patients at this workshop @SCCM.… https://t.co/v28cQxXiKv,,,0,1,,en
IQVIA_global,4/27/2020 19:00,1.25485E+18,IQVIA is committed to supporting your study teams while minimizing physical contact amid the #COVID19 crisis. Disco… https://t.co/Vy8yYinbyd,IQVIA is committed to supporting your study teams while minimizing physical contact amid the #COVID19 crisis. Disco… https://t.co/Vy8yYinbyd,,,3,6,,en
TheHartford,3/10/2020 15:00,1.23739E+18,"The key to enjoying the business benefits of repeat customers is developing an authentic, ongoing relationship with… https://t.co/sE4y5DgipS","The key to enjoying the business benefits of repeat customers is developing an authentic, ongoing relationship with… https://t.co/sE4y5DgipS",,,3,5,,en
Verizon,3/25/2020 16:01,1.24284E+18,We’re here. And we’re ready to support wireless customers and small businesses across the country with an extra 15G… https://t.co/CRE5TW0BhA,We’re here. And we’re ready to support wireless customers and small businesses across the country with an extra 15G… https://t.co/CRE5TW0BhA,,,36,102,,en
MicronTech,6/30/2020 0:30,1.27776E+18,"Do you need a professional #camera for quality photos, or is your #smartphone just as capable? See how #memory is h… https://t.co/5esoIgmbv4","Do you need a professional #camera for quality photos, or is your #smartphone just as capable? See how #memory is h… https://t.co/5esoIgmbv4",,,2,10,,en
WatersCorp,6/29/2020 10:30,1.27755E+18,"Discovering the materials solutions of the future is your passion, supporting your innovation is our mission. Come… https://t.co/MbH1uaakHA","Discovering the materials solutions of the future is your passion, supporting your innovation is our mission. Come… https://t.co/MbH1uaakHA",,,3,2,,en
InterpublicIPG,3/2/2020 16:09,1.23451E+18,".@CampbellEwald amps up awareness of life-saving OnStar vehicle product.
https://t.co/5hEAsJ1ZbU",".@CampbellEwald amps up awareness of life-saving OnStar vehicle product.
https://t.co/5hEAsJ1ZbU",,,0,3,,en
JacobsConnects,1/29/2020 22:45,1.22265E+18,“Along the way I’ve learned that the key to leadership is to realize that your success is dependent upon surroundin… https://t.co/Bgryv19KVS,“Along the way I’ve learned that the key to leadership is to realize that your success is dependent upon surroundin… https://t.co/Bgryv19KVS,,,1,12,,en
SPGlobal,3/13/2020 15:00,1.23848E+18,From @SPGMarketIntel @SPGMI_Panjiva: the trade implications of the #oil price collapse: https://t.co/HCVVkM6aKb… https://t.co/AQgeAbh5rr,From @SPGMarketIntel @SPGMI_Panjiva: the trade implications of the #oil price collapse: https://t.co/HCVVkM6aKb… https://t.co/AQgeAbh5rr,,,4,3,,en
StanleyBlkDeckr,4/16/2020 14:52,1.2508E+18,Helping heroes on the front lines. Our @DEWALTtough batteries will be used with a new Powered Air-Purifying Respira… https://t.co/jqsnSSDY8q,Helping heroes on the front lines. Our @DEWALTtough batteries will be used with a new Powered Air-Purifying Respira… https://t.co/jqsnSSDY8q,,,15,29,,en
Exelon,1/16/2020 19:20,1.21789E+18,"Congratulations, Savoya Taylor! https://t.co/DUkw2MHfCM","Congratulations, Savoya Taylor! https://t.co/DUkw2MHfCM",,,7,28,,en
DTE_Energy,3/23/2020 21:02,1.24219E+18,"As the uncertainty of this pandemic continues, it is important to protect the most vulnerable. We are extending the… https://t.co/0V5RPBps8e","As the uncertainty of this pandemic continues, it is important to protect the most vulnerable. We are extending the… https://t.co/0V5RPBps8e",,,3,12,,en
Twitter,1/22/2020 23:13,1.22012E+18,sliding into your DMs like 😂 😲 😢 ❤️ 🔥 👍 👎,sliding into your DMs like 😂 😲 😢 ❤️ 🔥 👍 👎,,,8337,83119,,en
JacobsConnects,3/12/2020 19:55,1.23819E+18,Guess who’s No. 2 on @InteriorDesign 100 Giants 2020 Survey? Hint: It’s us! https://t.co/zcOtvZ3Pvf https://t.co/eXRzoSo2gH,Guess who’s No. 2 on @InteriorDesign 100 Giants 2020 Survey? Hint: It’s us! https://t.co/zcOtvZ3Pvf https://t.co/eXRzoSo2gH,,,0,5,,en
TysonFoods,5/13/2020 20:06,1.26066E+18,These leaders and experts know firsthand the protective measures we are taking in our facilities. Our top priority… https://t.co/XzuLE6s0i7,These leaders and experts know firsthand the protective measures we are taking in our facilities. Our top priority… https://t.co/XzuLE6s0i7,,,3,12,,en
ConEdison,3/27/2020 19:34,1.24362E+18,"Beware of scams, especially now. Criminals are trying to take advantage of the #coronavirus outbreak. Read more:… https://t.co/Qjn6fnHmV4","Beware of scams, especially now. Criminals are trying to take advantage of the #coronavirus outbreak. Read more:… https://t.co/Qjn6fnHmV4",,,7,10,,en
Oracle,5/28/2020 22:00,1.26613E+18,"How does the Autonomous Database help businesses?

Let @SQLMaria and @dainsworld count the ways:… https://t.co/fyuequK8iJ","How does the Autonomous Database help businesses?

Let @SQLMaria and @dainsworld count the ways:… https://t.co/fyuequK8iJ",,,9,17,,en
nvidia,2/4/2020 15:30,1.22472E+18,Researchers and startups are using NVIDIA technologies to fight cancer by improving disease detection and radiation… https://t.co/6uTtCayAEc,Researchers and startups are using NVIDIA technologies to fight cancer by improving disease detection and radiation… https://t.co/6uTtCayAEc,,,18,71,,en
Travelers,6/10/2020 18:49,1.27079E+18,".@mannoochahr, Chief Data and Analytics Officer, spoke with @Forbes about how we use data in support of our innovat… https://t.co/VHrSASZqfn",".@mannoochahr, Chief Data and Analytics Officer, spoke with @Forbes about how we use data in support of our innovat… https://t.co/VHrSASZqfn",,,5,12,,en
SPGlobal,5/12/2020 19:15,1.26029E+18,From @SPGlobalPlatts: China's Shandong independent refiners lift run rates to 73.5% in April:… https://t.co/GXUTjf96ri,From @SPGlobalPlatts: China's Shandong independent refiners lift run rates to 73.5% in April:… https://t.co/GXUTjf96ri,,,0,1,,en
packagingcorp,5/13/2020 19:10,1.26065E+18,#PCA Roanoke has been actively supporting its community by donating boxed lunches to the Respiratory Care Unit at… https://t.co/Cfpx7zRQfX,#PCA Roanoke has been actively supporting its community by donating boxed lunches to the Respiratory Care Unit at… https://t.co/Cfpx7zRQfX,,,3,11,,en
Macys,1/10/2020 16:00,1.21566E+18,Director of Education for #MacysBeauty Brenda Hong shows us which skincare products she’s eyeing in 2020. See the f… https://t.co/gN3FTB5hvI,Director of Education for #MacysBeauty Brenda Hong shows us which skincare products she’s eyeing in 2020. See the f… https://t.co/gN3FTB5hvI,,,5,29,,en
EssexProperties,3/5/2020 17:58,1.23563E+18,The Best Things About Living in San Diego https://t.co/CdshL2VnKi #SanDiego #socal #beachlife https://t.co/ncJww93B4k,The Best Things About Living in San Diego https://t.co/CdshL2VnKi #SanDiego #socal #beachlife https://t.co/ncJww93B4k,,,0,0,,en
DaVita,2/28/2020 18:35,1.23346E+18,"Tamara is a care partner for Gaylon, a former DaVita patient and a transplant recipient. Learn more about how Tamar… https://t.co/qZHizrBAyW","Tamara is a care partner for Gaylon, a former DaVita patient and a transplant recipient. Learn more about how Tamar… https://t.co/qZHizrBAyW",,,0,2,,en
PerkinElmer,6/12/2020 17:05,1.27149E+18,"Join @NIST for a free webinar discussing the challenges associated with biosurveillance of wastewater, and using fe… https://t.co/8kfOMGMrSw","Join @NIST for a free webinar discussing the challenges associated with biosurveillance of wastewater, and using fe… https://t.co/8kfOMGMrSw",,,1,3,,en
SVB_Financial,1/21/2020 19:20,1.2197E+18,Loving our Colorado team’s new office in downtown Denver! 💙🏔️ #lifeatSVB https://t.co/v1pEnnkniM,Loving our Colorado team’s new office in downtown Denver! 💙🏔️ #lifeatSVB https://t.co/v1pEnnkniM,,,1,10,,en
ADP,5/19/2020 16:00,1.26278E+18,Discover how to maintain organizational agility and business resiliency during changing times:… https://t.co/Ui3bQrB5uS,Discover how to maintain organizational agility and business resiliency during changing times:… https://t.co/Ui3bQrB5uS,,,4,12,,en
Snapon_Tools,3/25/2020 20:44,1.24292E+18,"🥁 roll please .... 
The second #DreamDrive winner is Alexander C!
Help us congratulate him with a high ✋!

1️⃣ more… https://t.co/E2JnAeqgub","🥁 roll please .... 
The second #DreamDrive winner is Alexander C!
Help us congratulate him with a high ✋!

1️⃣ more… https://t.co/E2JnAeqgub",,,2,18,,en
Regeneron,1/8/2020 17:17,1.21496E+18,It’s that time again! Congrats to the 2020 #RegeneronSTS scholars whose exemplary #STEM research submissions earned… https://t.co/wnIPPmzbLt,It’s that time again! Congrats to the 2020 #RegeneronSTS scholars whose exemplary #STEM research submissions earned… https://t.co/wnIPPmzbLt,,,6,30,,en
GM,3/31/2020 19:10,1.24507E+18,"Our Chairman and CEO, @mtbarra, shares how we’re leveraging our scale, expertise and resources to support the growi… https://t.co/2PBIzLLglD","Our Chairman and CEO, @mtbarra, shares how we’re leveraging our scale, expertise and resources to support the growi… https://t.co/2PBIzLLglD",,,68,164,,en
CruiseNorwegian,2/13/2020 16:00,1.22799E+18,Cheers to moments like this. 🥂 #CruiseNorwegian https://t.co/um9MXJN5rp,Cheers to moments like this. 🥂 #CruiseNorwegian https://t.co/um9MXJN5rp,,,10,98,,en
Fiserv,4/2/2020 17:30,1.24577E+18,[News] Fiserv Enables Financial Institutions to Quickly Assist Small Businesses Seeking Paycheck Protection Program… https://t.co/qLgoh00EJx,[News] Fiserv Enables Financial Institutions to Quickly Assist Small Businesses Seeking Paycheck Protection Program… https://t.co/qLgoh00EJx,,,10,14,,en
thermofisher,5/19/2020 17:10,1.26279E+18,TOMORROW! Learn why your clinical lab is critically important in helping clinicians care for patients struggling wi… https://t.co/ghaQ1dUfAQ,TOMORROW! Learn why your clinical lab is critically important in helping clinicians care for patients struggling wi… https://t.co/ghaQ1dUfAQ,,,1,2,,en
citrix,5/6/2020 20:52,1.25814E+18,Did you catch @DavidJHenshall on @FoxBusiness earlier? He joined @LizClaman to talk more about Citrix's multiphase… https://t.co/DFrmEfDWpL,Did you catch @DavidJHenshall on @FoxBusiness earlier? He joined @LizClaman to talk more about Citrix's multiphase… https://t.co/DFrmEfDWpL,,,3,8,,en
Regeneron,3/16/2020 12:13,1.23953E+18,"We’ve initiated a global clinical program w/ @Sanofi for people hospitalized with severe #COVID19, testing our IL-6… https://t.co/QZf8V7NybB","We’ve initiated a global clinical program w/ @Sanofi for people hospitalized with severe #COVID19, testing our IL-6… https://t.co/QZf8V7NybB",,,86,126,,en
PerkinElmer,5/8/2020 18:00,1.25882E+18,As an expecting parent you probably have lots of questions surrounding #preeclampsia. Visit our guide to make sure… https://t.co/NWfHcNvoSX,As an expecting parent you probably have lots of questions surrounding #preeclampsia. Visit our guide to make sure… https://t.co/NWfHcNvoSX,,,0,3,,en
TMobile,2/1/2020 1:50,1.22342E+18,"When you’ve got the first, largest and only nationwide 5G network, you want to make sure that all of America can ex… https://t.co/EBkqbpMeBY","When you’ve got the first, largest and only nationwide 5G network, you want to make sure that all of America can ex… https://t.co/EBkqbpMeBY",,,1528,16286,,en
